# LocalPinyinIME self-maintained built-in lexicon v1.
# UTF-8 TSV format: pinyin<TAB>word<TAB>frequency
# Project-maintained entries only; no third-party bulk lexicon import.
# Frequency values are relative project-maintained ranking weights, not corpus statistics.
xiazaigongju	下载工具	5000
xiazaigongneng	下载功能	5000
xiazaifangshi	下载方式	5000
xiazaisudu	下载速度	5000
shangchuanshezhi	上传设置	5000
shangchuanguanli	上传管理	5000
shangchuanzhuangtai	上传状态	5000
shangchuanwenti	上传问题	5000
shangchuanneirong	上传内容	5000
shangchuanxinxi	上传信息	5000
shangchuanwenjian	上传文件	5000
shangchuanjilu	上传记录	5000
shangchuangongju	上传工具	5000
shangchuangongneng	上传功能	5000
shangchuanfangshi	上传方式	5000
shangchuansudu	上传速度	5000
gengxinshezhi	更新设置	5000
gengxinguanli	更新管理	5000
gengxinzhuangtai	更新状态	5000
gengxinwenti	更新问题	5000
gengxinneirong	更新内容	5000
gengxinxinxi	更新信息	5000
gengxinwenjian	更新文件	5000
gengxinjilu	更新记录	5000
gengxingongju	更新工具	5000
gengxingongneng	更新功能	5000
gengxinfangshi	更新方式	5000
gengxinsudu	更新速度	5000
anzhuangshezhi	安装设置	5000
anzhuangguanli	安装管理	5000
anzhuangzhuangtai	安装状态	5000
anzhuangwenti	安装问题	5000
anzhuangneirong	安装内容	5000
anzhuangxinxi	安装信息	5000
anzhuangwenjian	安装文件	5000
anzhuangjilu	安装记录	5000
anzhuanggongju	安装工具	5000
anzhuanggongneng	安装功能	5000
anzhuangfangshi	安装方式	5000
anzhuangsudu	安装速度	5000
shezhiguanli	设置管理	5000
shezhizhuangtai	设置状态	5000
shezhiwenti	设置问题	5000
shezhineirong	设置内容	5000
shezhixinxi	设置信息	5000
shezhiwenjian	设置文件	5000
shezhijilu	设置记录	5000
shezhigongju	设置工具	5000
shezhigongneng	设置功能	5000
shezhifangshi	设置方式	5000
shezhisudu	设置速度	5000
shurushezhi	输入设置	5000
shuruguanli	输入管理	5000
shuruzhuangtai	输入状态	5000
shuruwenti	输入问题	5000
shuruneirong	输入内容	5000
shuruxinxi	输入信息	5000
shuruwenjian	输入文件	5000
shurujilu	输入记录	5000
shurugongju	输入工具	5000
shurugongneng	输入功能	5000
shurufangshi	输入方式	5000
shurusudu	输入速度	5000
shuchushezhi	输出设置	5000
shuchuguanli	输出管理	5000
shuchuzhuangtai	输出状态	5000
shuchuwenti	输出问题	5000
shuchuneirong	输出内容	5000
shuchuxinxi	输出信息	5000
shuchuwenjian	输出文件	5000
shuchujilu	输出记录	5000
shuchugongju	输出工具	5000
shuchugongneng	输出功能	5000
shuchufangshi	输出方式	5000
shuchusudu	输出速度	5000
sousuoshezhi	搜索设置	5000
sousuoguanli	搜索管理	5000
sousuozhuangtai	搜索状态	5000
sousuowenti	搜索问题	5000
sousuoneirong	搜索内容	5000
sousuoxinxi	搜索信息	5000
sousuowenjian	搜索文件	5000
sousuojilu	搜索记录	5000
sousuogongju	搜索工具	5000
sousuogongneng	搜索功能	5000
sousuofangshi	搜索方式	5000
sousuosudu	搜索速度	5000
dayinshezhi	打印设置	5000
dayinguanli	打印管理	5000
dayinzhuangtai	打印状态	5000
dayinwenti	打印问题	5000
dayinneirong	打印内容	5000
dayinxinxi	打印信息	5000
dayinwenjian	打印文件	5000
dayinjilu	打印记录	5000
dayingongju	打印工具	5000
dayingongneng	打印功能	5000
dayinfangshi	打印方式	5000
dayinsudu	打印速度	5000
baocunshezhi	保存设置	5000
baocunguanli	保存管理	5000
baocunzhuangtai	保存状态	5000
baocunwenti	保存问题	5000
baocunneirong	保存内容	5000
baocunxinxi	保存信息	5000
baocunwenjian	保存文件	5000
baocunjilu	保存记录	5000
baocungongju	保存工具	5000
baocungongneng	保存功能	5000
baocunfangshi	保存方式	5000
baocunsudu	保存速度	5000
shanchushezhi	删除设置	5000
shanchuguanli	删除管理	5000
shanchuzhuangtai	删除状态	5000
shanchuwenti	删除问题	5000
shanchuneirong	删除内容	5000
shanchuxinxi	删除信息	5000
shanchuwenjian	删除文件	5000
shanchujilu	删除记录	5000
shanchugongju	删除工具	5000
shanchugongneng	删除功能	5000
shanchufangshi	删除方式	5000
shanchusudu	删除速度	5000
fuzhishezhi	复制设置	5000
fuzhiguanli	复制管理	5000
fuzhizhuangtai	复制状态	5000
fuzhiwenti	复制问题	5000
fuzhineirong	复制内容	5000
fuzhixinxi	复制信息	5000
fuzhiwenjian	复制文件	5000
fuzhijilu	复制记录	5000
fuzhigongju	复制工具	5000
fuzhigongneng	复制功能	5000
fuzhifangshi	复制方式	5000
fuzhisudu	复制速度	5000
zhantieshezhi	粘贴设置	5000
zhantieguanli	粘贴管理	5000
zhantiezhuangtai	粘贴状态	5000
zhantiewenti	粘贴问题	5000
zhantieneirong	粘贴内容	5000
zhantiexinxi	粘贴信息	5000
zhantiewenjian	粘贴文件	5000
zhantiejilu	粘贴记录	5000
zhantiegongju	粘贴工具	5000
zhantiegongneng	粘贴功能	5000
zhantiefangshi	粘贴方式	5000
zhantiesudu	粘贴速度	5000
houxuanshezhi	候选设置	5000
houxuanguanli	候选管理	5000
houxuanzhuangtai	候选状态	5000
houxuanwenti	候选问题	5000
houxuanneirong	候选内容	5000
houxuanxinxi	候选信息	5000
houxuanwenjian	候选文件	5000
houxuanjilu	候选记录	5000
houxuangongju	候选工具	5000
houxuangongneng	候选功能	5000
houxuanfangshi	候选方式	5000
houxuansudu	候选速度	5000
pinyinshezhi	拼音设置	5000
pinyinguanli	拼音管理	5000
pinyinzhuangtai	拼音状态	5000
pinyinwenti	拼音问题	5000
pinyinneirong	拼音内容	5000
pinyinxinxi	拼音信息	5000
pinyinwenjian	拼音文件	5000
pinyinjilu	拼音记录	5000
pinyingongju	拼音工具	5000
pinyingongneng	拼音功能	5000
pinyinfangshi	拼音方式	5000
pinyinsudu	拼音速度	5000
cidianshezhi	词典设置	5000
cidianguanli	词典管理	5000
cidianzhuangtai	词典状态	5000
cidianwenti	词典问题	5000
cidianneirong	词典内容	5000
cidianxinxi	词典信息	5000
cidianwenjian	词典文件	5000
cidianjilu	词典记录	5000
cidiangongju	词典工具	5000
cidiangongneng	词典功能	5000
cidianfangshi	词典方式	5000
cidiansudu	词典速度	5000
xuexiaoshijian	学校时间	5000
xuexiaoneirong	学校内容	5000
xuexiaowenti	学校问题	5000
xuexiaojihua	学校计划	5000
xuexiaoanpai	学校安排	5000
xuexiaojilu	学校记录	5000
xuexiaoziliao	学校资料	5000
xuexiaofangfa	学校方法	5000
xuexiaojingyan	学校经验	5000
xuexiaoyaoqiu	学校要求	5000
daxueshijian	大学时间	5000
daxueneirong	大学内容	5000
daxuewenti	大学问题	5000
daxuejihua	大学计划	5000
daxueanpai	大学安排	5000
daxuejilu	大学记录	5000
daxueziliao	大学资料	5000
daxuefangfa	大学方法	5000
daxuejingyan	大学经验	5000
daxueyaoqiu	大学要求	5000
laoshishijian	老师时间	5000
laoshineirong	老师内容	5000
laoshiwenti	老师问题	5000
laoshijihua	老师计划	5000
laoshianpai	老师安排	5000
laoshijilu	老师记录	5000
laoshiziliao	老师资料	5000
laoshifangfa	老师方法	5000
laoshijingyan	老师经验	5000
laoshiyaoqiu	老师要求	5000
tongxueshijian	同学时间	5000
tongxueneirong	同学内容	5000
tongxuewenti	同学问题	5000
tongxuejihua	同学计划	5000
tongxueanpai	同学安排	5000
tongxuejilu	同学记录	5000
tongxueziliao	同学资料	5000
tongxuefangfa	同学方法	5000
tongxuejingyan	同学经验	5000
tongxueyaoqiu	同学要求	5000
xueshengshijian	学生时间	5000
xueshengneirong	学生内容	5000
xueshengwenti	学生问题	5000
xueshengjihua	学生计划	5000
xueshenganpai	学生安排	5000
xueshengjilu	学生记录	5000
xueshengziliao	学生资料	5000
xueshengfangfa	学生方法	5000
xueshengjingyan	学生经验	5000
xueshengyaoqiu	学生要求	5000
kechengshijian	课程时间	5000
kechengneirong	课程内容	5000
kechengwenti	课程问题	5000
kechengjihua	课程计划	5000
kechenganpai	课程安排	5000
kechengjilu	课程记录	5000
kechengziliao	课程资料	5000
kechengfangfa	课程方法	5000
kechengjingyan	课程经验	5000
kechengyaoqiu	课程要求	5000
zuoyeziliao	作业资料	5000
zuoyeyaoqiu	作业要求	5000
kaoshiziliao	考试资料	5000
kaoshiyaoqiu	考试要求	5000
ketangshijian	课堂时间	5000
ketangneirong	课堂内容	5000
ketangwenti	课堂问题	5000
ketangjihua	课堂计划	5000
ketanganpai	课堂安排	5000
ketangjilu	课堂记录	5000
ketangziliao	课堂资料	5000
ketangfangfa	课堂方法	5000
ketangjingyan	课堂经验	5000
ketangyaoqiu	课堂要求	5000
jiaoshishijian	教室时间	5000
jiaoshineirong	教室内容	5000
jiaoshiwenti	教室问题	5000
jiaoshijihua	教室计划	5000
jiaoshianpai	教室安排	5000
jiaoshijilu	教室记录	5000
jiaoshiziliao	教室资料	5000
jiaoshifangfa	教室方法	5000
jiaoshijingyan	教室经验	5000
jiaoshiyaoqiu	教室要求	5000
tushushijian	图书时间	5000
tushuneirong	图书内容	5000
tushuwenti	图书问题	5000
tushujihua	图书计划	5000
tushuanpai	图书安排	5000
tushujilu	图书记录	5000
tushuziliao	图书资料	5000
tushufangfa	图书方法	5000
tushujingyan	图书经验	5000
tushuyaoqiu	图书要求	5000
shubenshijian	书本时间	5000
shubenneirong	书本内容	5000
shubenwenti	书本问题	5000
shubenjihua	书本计划	5000
shubenanpai	书本安排	5000
shubenjilu	书本记录	5000
shubenziliao	书本资料	5000
shubenfangfa	书本方法	5000
shubenjingyan	书本经验	5000
shubenyaoqiu	书本要求	5000
kebenshijian	课本时间	5000
kebenneirong	课本内容	5000
kebenwenti	课本问题	5000
kebenjihua	课本计划	5000
kebenanpai	课本安排	5000
kebenjilu	课本记录	5000
kebenziliao	课本资料	5000
kebenfangfa	课本方法	5000
kebenjingyan	课本经验	5000
kebenyaoqiu	课本要求	5000
bijishijian	笔记时间	5000
bijineirong	笔记内容	5000
bijiwenti	笔记问题	5000
bijijihua	笔记计划	5000
bijianpai	笔记安排	5000
bijijilu	笔记记录	5000
bijiziliao	笔记资料	5000
bijifangfa	笔记方法	5000
bijijingyan	笔记经验	5000
bijiyaoqiu	笔记要求	5000
chengjishijian	成绩时间	5000
chengjineirong	成绩内容	5000
chengjiwenti	成绩问题	5000
chengjijihua	成绩计划	5000
chengjianpai	成绩安排	5000
chengjijilu	成绩记录	5000
chengjiziliao	成绩资料	5000
chengjifangfa	成绩方法	5000
chengjijingyan	成绩经验	5000
chengjiyaoqiu	成绩要求	5000
lunwenshijian	论文时间	5000
lunwenneirong	论文内容	5000
lunwenwenti	论文问题	5000
lunwenjihua	论文计划	5000
lunwenanpai	论文安排	5000
lunwenjilu	论文记录	5000
lunwenziliao	论文资料	5000
lunwenfangfa	论文方法	5000
lunwenjingyan	论文经验	5000
lunwenyaoqiu	论文要求	5000
baogaoshijian	报告时间	5000
baogaoneirong	报告内容	5000
baogaowenti	报告问题	5000
baogaojihua	报告计划	5000
baogaoanpai	报告安排	5000
baogaojilu	报告记录	5000
baogaoziliao	报告资料	5000
baogaofangfa	报告方法	5000
baogaojingyan	报告经验	5000
baogaoyaoqiu	报告要求	5000
timushijian	题目时间	5000
timuneirong	题目内容	5000
timuwenti	题目问题	5000
timujihua	题目计划	5000
timuanpai	题目安排	5000
timujilu	题目记录	5000
timuziliao	题目资料	5000
timufangfa	题目方法	5000
timujingyan	题目经验	5000
timuyaoqiu	题目要求	5000
lianxishijian	练习时间	5000
lianxineirong	练习内容	5000
lianxiwenti	练习问题	5000
lianxijihua	练习计划	5000
lianxianpai	练习安排	5000
lianxijilu	练习记录	5000
lianxiziliao	练习资料	5000
lianxifangfa	练习方法	5000
lianxijingyan	练习经验	5000
lianxiyaoqiu	练习要求	5000
daanshijian	答案时间	5000
daanneirong	答案内容	5000
daanwenti	答案问题	5000
daanjihua	答案计划	5000
daananpai	答案安排	5000
daanjilu	答案记录	5000
daanziliao	答案资料	5000
daanfangfa	答案方法	5000
daanjingyan	答案经验	5000
daanyaoqiu	答案要求	5000
yiyuanweizhi	医院位置	3000
yiyuanfuwu	医院服务	3000
yiyuanshijian	医院时间	3000
yiyuanxinxi	医院信息	3000
yiyuanluxian	医院路线	3000
yiyuanjiage	医院价格	3000
yiyuananpai	医院安排	3000
yiyuantixing	医院提醒	3000
yinhangweizhi	银行位置	3000
yinhangfuwu	银行服务	3000
yinhangshijian	银行时间	3000
yinhangxinxi	银行信息	3000
yinhangluxian	银行路线	3000
yinhangjiage	银行价格	3000
yinhanganpai	银行安排	3000
yinhangtixing	银行提醒	3000
shangdianweizhi	商店位置	3000
shangdianfuwu	商店服务	3000
shangdianshijian	商店时间	3000
shangdianxinxi	商店信息	3000
shangdianluxian	商店路线	3000
shangdianjiage	商店价格	3000
shangdiananpai	商店安排	3000
shangdiantixing	商店提醒	3000
chaoshiweizhi	超市位置	3000
chaoshifuwu	超市服务	3000
chaoshishijian	超市时间	3000
chaoshixinxi	超市信息	3000
chaoshiluxian	超市路线	3000
chaoshijiage	超市价格	3000
chaoshianpai	超市安排	3000
chaoshitixing	超市提醒	3000
cantingweizhi	餐厅位置	3000
cantingfuwu	餐厅服务	3000
cantingshijian	餐厅时间	3000
cantingxinxi	餐厅信息	3000
cantingluxian	餐厅路线	3000
cantingjiage	餐厅价格	3000
cantinganpai	餐厅安排	3000
cantingtixing	餐厅提醒	3000
ditieweizhi	地铁位置	3000
ditiefuwu	地铁服务	3000
ditieshijian	地铁时间	3000
ditiexinxi	地铁信息	3000
ditieluxian	地铁路线	3000
ditiejiage	地铁价格	3000
ditieanpai	地铁安排	3000
ditietixing	地铁提醒	3000
gongjiaoweizhi	公交位置	3000
gongjiaofuwu	公交服务	3000
gongjiaoshijian	公交时间	3000
gongjiaoxinxi	公交信息	3000
gongjiaoluxian	公交路线	3000
gongjiaojiage	公交价格	3000
gongjiaoanpai	公交安排	3000
gongjiaotixing	公交提醒	3000
huocheweizhi	火车位置	3000
huochefuwu	火车服务	3000
huocheshijian	火车时间	3000
huochexinxi	火车信息	3000
huocheluxian	火车路线	3000
huochejiage	火车价格	3000
huocheanpai	火车安排	3000
huochetixing	火车提醒	3000
feijiweizhi	飞机位置	3000
feijifuwu	飞机服务	3000
feijishijian	飞机时间	3000
feijixinxi	飞机信息	3000
feijiluxian	飞机路线	3000
feijijiage	飞机价格	3000
feijianpai	飞机安排	3000
feijitixing	飞机提醒	3000
jichangweizhi	机场位置	3000
jichangfuwu	机场服务	3000
jichangshijian	机场时间	3000
jichangxinxi	机场信息	3000
jichangluxian	机场路线	3000
jichangjiage	机场价格	3000
jichanganpai	机场安排	3000
jichangtixing	机场提醒	3000
chezhanweizhi	车站位置	3000
chezhanfuwu	车站服务	3000
chezhanshijian	车站时间	3000
chezhanxinxi	车站信息	3000
chezhanluxian	车站路线	3000
chezhanjiage	车站价格	3000
chezhananpai	车站安排	3000
chezhantixing	车站提醒	3000
chengshiweizhi	城市位置	3000
chengshifuwu	城市服务	3000
chengshishijian	城市时间	3000
chengshixinxi	城市信息	3000
chengshiluxian	城市路线	3000
chengshijiage	城市价格	3000
chengshianpai	城市安排	3000
chengshitixing	城市提醒	3000
dizhiweizhi	地址位置	3000
dizhifuwu	地址服务	3000
dizhishijian	地址时间	3000
dizhixinxi	地址信息	3000
dizhiluxian	地址路线	3000
dizhijiage	地址价格	3000
dizhianpai	地址安排	3000
dizhitixing	地址提醒	3000
gongsiweizhi	公司位置	3000
gongsifuwu	公司服务	3000
gongsishijian	公司时间	3000
gongsixinxi	公司信息	3000
gongsiluxian	公司路线	3000
gongsijiage	公司价格	3000
gongsianpai	公司安排	3000
gongsitixing	公司提醒	3000
xuexiaoweizhi	学校位置	3000
xuexiaofuwu	学校服务	3000
xuexiaoxinxi	学校信息	3000
xuexiaoluxian	学校路线	3000
xuexiaojiage	学校价格	3000
xuexiaotixing	学校提醒	3000
tushuguanweizhi	图书馆位置	3000
tushuguanfuwu	图书馆服务	3000
tushuguanshijian	图书馆时间	3000
tushuguanxinxi	图书馆信息	3000
tushuguanluxian	图书馆路线	3000
tushuguanjiage	图书馆价格	3000
tushuguananpai	图书馆安排	3000
tushuguantixing	图书馆提醒	3000
zaocanxuanze	早餐选择	3000
zaocanjiage	早餐价格	3000
zaocanzhiliang	早餐质量	3000
zaocanweidao	早餐味道	3000
zaocanzuofa	早餐做法	3000
zaocanshijian	早餐时间	3000
zaocandapei	早餐搭配	3000
wucanxuanze	午餐选择	3000
wucanjiage	午餐价格	3000
wucanzhiliang	午餐质量	3000
wucanweidao	午餐味道	3000
wucanzuofa	午餐做法	3000
wucanshijian	午餐时间	3000
wucandapei	午餐搭配	3000
wancanxuanze	晚餐选择	3000
wancanjiage	晚餐价格	3000
wancanzhiliang	晚餐质量	3000
wancanweidao	晚餐味道	3000
wancanzuofa	晚餐做法	3000
wancanshijian	晚餐时间	3000
wancandapei	晚餐搭配	3000
shuiguoxuanze	水果选择	3000
shuiguojiage	水果价格	3000
shuiguozhiliang	水果质量	3000
shuiguoweidao	水果味道	3000
shuiguozuofa	水果做法	3000
shuiguoshijian	水果时间	3000
shuiguodapei	水果搭配	3000
shucaixuanze	蔬菜选择	3000
shucaijiage	蔬菜价格	3000
shucaizhiliang	蔬菜质量	3000
shucaiweidao	蔬菜味道	3000
shucaizuofa	蔬菜做法	3000
shucaishijian	蔬菜时间	3000
shucaidapei	蔬菜搭配	3000
mifanxuanze	米饭选择	3000
mifanjiage	米饭价格	3000
mifanzhiliang	米饭质量	3000
mifanweidao	米饭味道	3000
mifanzuofa	米饭做法	3000
mifanshijian	米饭时间	3000
mifandapei	米饭搭配	3000
miantiaoxuanze	面条选择	3000
miantiaojiage	面条价格	3000
miantiaozhiliang	面条质量	3000
miantiaoweidao	面条味道	3000
miantiaozuofa	面条做法	3000
miantiaoshijian	面条时间	3000
miantiaodapei	面条搭配	3000
niunaixuanze	牛奶选择	3000
niunaijiage	牛奶价格	3000
niunaizhiliang	牛奶质量	3000
niunaiweidao	牛奶味道	3000
niunaizuofa	牛奶做法	3000
niunaishijian	牛奶时间	3000
niunaidapei	牛奶搭配	3000
kafeixuanze	咖啡选择	3000
kafeijiage	咖啡价格	3000
kafeizhiliang	咖啡质量	3000
kafeiweidao	咖啡味道	3000
kafeizuofa	咖啡做法	3000
kafeishijian	咖啡时间	3000
kafeidapei	咖啡搭配	3000
chashuixuanze	茶水选择	3000
chashuijiage	茶水价格	3000
chashuizhiliang	茶水质量	3000
chashuiweidao	茶水味道	3000
chashuizuofa	茶水做法	3000
chashuishijian	茶水时间	3000
chashuidapei	茶水搭配	3000
jidanxuanze	鸡蛋选择	3000
jidanjiage	鸡蛋价格	3000
jidanzhiliang	鸡蛋质量	3000
jidanweidao	鸡蛋味道	3000
jidanzuofa	鸡蛋做法	3000
jidanshijian	鸡蛋时间	3000
jidandapei	鸡蛋搭配	3000
mianbaoxuanze	面包选择	3000
mianbaojiage	面包价格	3000
mianbaozhiliang	面包质量	3000
mianbaoweidao	面包味道	3000
mianbaozuofa	面包做法	3000
mianbaoshijian	面包时间	3000
mianbaodapei	面包搭配	3000
tangxuanze	汤选择	3000
tangjiage	汤价格	3000
tangzhiliang	汤质量	3000
tangweidao	汤味道	3000
tangzuofa	汤做法	3000
tangshijian	汤时间	3000
tangdapei	汤搭配	3000
rouxuanze	肉选择	3000
roujiage	肉价格	3000
rouzhiliang	肉质量	3000
rouweidao	肉味道	3000
rouzuofa	肉做法	3000
roushijian	肉时间	3000
roudapei	肉搭配	3000
yuxuanze	鱼选择	3000
yujiage	鱼价格	3000
yuzhiliang	鱼质量	3000
yuweidao	鱼味道	3000
yuzuofa	鱼做法	3000
yushijian	鱼时间	3000
yudapei	鱼搭配	3000
doufuxuanze	豆腐选择	3000
doufujiage	豆腐价格	3000
doufuzhiliang	豆腐质量	3000
doufuweidao	豆腐味道	3000
doufuzuofa	豆腐做法	3000
doufushijian	豆腐时间	3000
doufudapei	豆腐搭配	3000
jiatingshenghuo	家庭生活	3000
jiatinganpai	家庭安排	3000
jiatingqingjie	家庭清洁	3000
jiatingweizhi	家庭位置	3000
jiatingwenti	家庭问题	3000
jiatingxuyao	家庭需要	3000
jiatingxuanze	家庭选择	3000
jiarenshenghuo	家人生活	3000
jiarenanpai	家人安排	3000
jiarenqingjie	家人清洁	3000
jiarenweizhi	家人位置	3000
jiarenwenti	家人问题	3000
jiarenxuyao	家人需要	3000
jiarenxuanze	家人选择	3000
pengyoushenghuo	朋友生活	3000
pengyouanpai	朋友安排	3000
pengyouqingjie	朋友清洁	3000
pengyouweizhi	朋友位置	3000
pengyouwenti	朋友问题	3000
pengyouxuyao	朋友需要	3000
pengyouxuanze	朋友选择	3000
fangjianshenghuo	房间生活	3000
fangjiananpai	房间安排	3000
fangjianqingjie	房间清洁	3000
fangjianweizhi	房间位置	3000
fangjianwenti	房间问题	3000
fangjianxuyao	房间需要	3000
fangjianxuanze	房间选择	3000
chufangshenghuo	厨房生活	3000
chufanganpai	厨房安排	3000
chufangqingjie	厨房清洁	3000
chufangweizhi	厨房位置	3000
chufangwenti	厨房问题	3000
chufangxuyao	厨房需要	3000
chufangxuanze	厨房选择	3000
yifushenghuo	衣服生活	3000
yifuanpai	衣服安排	3000
yifuqingjie	衣服清洁	3000
yifuweizhi	衣服位置	3000
yifuwenti	衣服问题	3000
yifuxuyao	衣服需要	3000
yifuxuanze	衣服选择	3000
xiezishenghuo	鞋子生活	3000
xiezianpai	鞋子安排	3000
xieziqingjie	鞋子清洁	3000
xieziweizhi	鞋子位置	3000
xieziwenti	鞋子问题	3000
xiezixuyao	鞋子需要	3000
xiezixuanze	鞋子选择	3000
shubaoshenghuo	书包生活	3000
shubaoanpai	书包安排	3000
shubaoqingjie	书包清洁	3000
shubaoweizhi	书包位置	3000
shubaowenti	书包问题	3000
shubaoxuyao	书包需要	3000
shubaoxuanze	书包选择	3000
zhuozishenghuo	桌子生活	3000
zhuozianpai	桌子安排	3000
zhuoziqingjie	桌子清洁	3000
zhuoziweizhi	桌子位置	3000
zhuoziwenti	桌子问题	3000
zhuozixuyao	桌子需要	3000
zhuozixuanze	桌子选择	3000
yizishenghuo	椅子生活	3000
yizianpai	椅子安排	3000
yiziqingjie	椅子清洁	3000
yiziweizhi	椅子位置	3000
yiziwenti	椅子问题	3000
yizixuyao	椅子需要	3000
yizixuanze	椅子选择	3000
chuangshenghuo	床生活	3000
chuanganpai	床安排	3000
chuangqingjie	床清洁	3000
chuangweizhi	床位置	3000
chuangwenti	床问题	3000
chuangxuyao	床需要	3000
chuangxuanze	床选择	3000
menkoushenghuo	门口生活	3000
menkouanpai	门口安排	3000
menkouqingjie	门口清洁	3000
menkouweizhi	门口位置	3000
menkouwenti	门口问题	3000
menkouxuyao	门口需要	3000
menkouxuanze	门口选择	3000
chuanghushenghuo	窗户生活	3000
chuanghuanpai	窗户安排	3000
chuanghuqingjie	窗户清洁	3000
chuanghuweizhi	窗户位置	3000
chuanghuwenti	窗户问题	3000
chuanghuxuyao	窗户需要	3000
chuanghuxuanze	窗户选择	3000
dengshenghuo	灯生活	3000
denganpai	灯安排	3000
dengqingjie	灯清洁	3000
dengweizhi	灯位置	3000
dengwenti	灯问题	3000
dengxuyao	灯需要	3000
dengxuanze	灯选择	3000
shafashenghuo	沙发生活	3000
shafaanpai	沙发安排	3000
shafaqingjie	沙发清洁	3000
shafaweizhi	沙发位置	3000
shafawenti	沙发问题	3000
shafaxuyao	沙发需要	3000
shafaxuanze	沙发选择	3000
yaoshishenghuo	钥匙生活	3000
yaoshianpai	钥匙安排	3000
yaoshiqingjie	钥匙清洁	3000
yaoshiweizhi	钥匙位置	3000
yaoshiwenti	钥匙问题	3000
yaoshixuyao	钥匙需要	3000
yaoshixuanze	钥匙选择	3000
jiankangzhuangtai	健康状态	3000
jiankangwenti	健康问题	3000
jiankangjilu	健康记录	3000
jiankangtixing	健康提醒	3000
jiankangjianyi	健康建议	3000
shentizhuangtai	身体状态	3000
shentiwenti	身体问题	3000
shentijilu	身体记录	3000
shentitixing	身体提醒	3000
shentijianyi	身体建议	3000
xinqingzhuangtai	心情状态	3000
xinqingwenti	心情问题	3000
xinqingjilu	心情记录	3000
xinqingtixing	心情提醒	3000
xinqingjianyi	心情建议	3000
shuimianzhuangtai	睡眠状态	3000
shuimianwenti	睡眠问题	3000
shuimianjilu	睡眠记录	3000
shuimiantixing	睡眠提醒	3000
shuimianjianyi	睡眠建议	3000
toutengzhuangtai	头疼状态	3000
toutengwenti	头疼问题	3000
toutengjilu	头疼记录	3000
toutengtixing	头疼提醒	3000
toutengjianyi	头疼建议	3000
fashaozhuangtai	发烧状态	3000
fashaowenti	发烧问题	3000
fashaojilu	发烧记录	3000
fashaotixing	发烧提醒	3000
fashaojianyi	发烧建议	3000
ganmaozhuangtai	感冒状态	3000
ganmaowenti	感冒问题	3000
ganmaojilu	感冒记录	3000
ganmaotixing	感冒提醒	3000
ganmaojianyi	感冒建议	3000
yaozhuangtai	药状态	3000
yaowenti	药问题	3000
yaojilu	药记录	3000
yaotixing	药提醒	3000
yaojianyi	药建议	3000
yishengzhuangtai	医生状态	3000
yishengwenti	医生问题	3000
yishengjilu	医生记录	3000
yishengtixing	医生提醒	3000
yishengjianyi	医生建议	3000
hushizhuangtai	护士状态	3000
hushiwenti	护士问题	3000
hushijilu	护士记录	3000
hushitixing	护士提醒	3000
hushijianyi	护士建议	3000
tianqiqingkuang	天气情况	3000
tianqitixing	天气提醒	3000
tianqiyubao	天气预报	3000
tianqibianhua	天气变化	3000
tianqishijian	天气时间	3000
qinglangqingkuang	晴朗情况	3000
qinglangtixing	晴朗提醒	3000
qinglangyubao	晴朗预报	3000
qinglangbianhua	晴朗变化	3000
qinglangshijian	晴朗时间	3000
xiayuqingkuang	下雨情况	3000
xiayutixing	下雨提醒	3000
xiayuyubao	下雨预报	3000
xiayubianhua	下雨变化	3000
xiayushijian	下雨时间	3000
guafengqingkuang	刮风情况	3000
guafengtixing	刮风提醒	3000
guafengyubao	刮风预报	3000
guafengbianhua	刮风变化	3000
guafengshijian	刮风时间	3000
jiangwenqingkuang	降温情况	3000
jiangwentixing	降温提醒	3000
jiangwenyubao	降温预报	3000
jiangwenbianhua	降温变化	3000
jiangwenshijian	降温时间	3000
shengwenqingkuang	升温情况	3000
shengwentixing	升温提醒	3000
shengwenyubao	升温预报	3000
shengwenbianhua	升温变化	3000
shengwenshijian	升温时间	3000
lengqingkuang	冷情况	3000
lengtixing	冷提醒	3000
lengyubao	冷预报	3000
lengbianhua	冷变化	3000
lengshijian	冷时间	3000
reqingkuang	热情况	3000
retixing	热提醒	3000
reyubao	热预报	3000
rebianhua	热变化	3000
reshijian	热时间	3000
yinqingkuang	阴情况	3000
yintixing	阴提醒	3000
yinyubao	阴预报	3000
yinbianhua	阴变化	3000
yinshijian	阴时间	3000
duoyunqingkuang	多云情况	3000
duoyuntixing	多云提醒	3000
duoyunyubao	多云预报	3000
duoyunbianhua	多云变化	3000
duoyunshijian	多云时间	3000
xiaxueqingkuang	下雪情况	3000
xiaxuetixing	下雪提醒	3000
xiaxueyubao	下雪预报	3000
xiaxuebianhua	下雪变化	3000
xiaxueshijian	下雪时间	3000
chaoshiqingkuang	潮湿情况	3000
chaoshitixing	潮湿提醒	3000
chaoshiyubao	潮湿预报	3000
chaoshibianhua	潮湿变化	3000
chaoshishijian	潮湿时间	3000
dakaiwenjian	打开文件	5000
dakaiwendang	打开文档	5000
dakaibiaoge	打开表格	5000
dakaitupian	打开图片	5000
dakaishipin	打开视频	5000
dakaiyoujian	打开邮件	5000
dakaiziliao	打开资料	5000
dakaishuju	打开数据	5000
guanbiwenjian	关闭文件	5000
guanbiwendang	关闭文档	5000
